timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,roll,pitch,yaw,att_sp_roll,att_sp_pitch,att_sp_yaw,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,att_cmd_roll,att_cmd_pitch,att_cmd_yaw,rate_cmd_roll,rate_cmd_pitch,rate_cmd_yaw,altitude,climb_rate,flight_state,flight_mode
230322,0.034,-0.061,0.998,-39.345,0.108,-18.278,-0.4113,-0.0007,-0.1517,0.8988,-15.926,7.240,48.168,-9.282,33.343,2.287,0.004,-0.031,0.012,32.495,60.000,2.287,0.792,0.228,0.195,7.52,-0.85,2,0
230551,0.043,-0.112,1.141,-1.351,5.114,-30.098,-0.3768,-0.0503,-0.1168,0.9175,-10.329,10.391,43.716,-13.724,34.619,2.815,0.004,-0.031,0.012,-17.231,60.000,2.815,-0.493,0.681,0.678,7.21,-1.52,2,0
230578,0.050,-0.111,1.027,-39.084,20.868,-34.287,-0.3700,-0.0484,-0.1210,0.9199,-10.941,10.285,42.833,-13.724,34.619,2.815,0.004,-0.031,0.012,-14.915,60.000,2.815,-0.148,0.318,0.752,7.18,-1.01,2,0
230591,0.055,-0.105,0.946,-74.881,35.522,-37.322,-0.3652,-0.0474,-0.1291,0.9207,-11.921,10.463,42.178,-13.724,34.619,2.815,0.004,-0.031,0.012,-12.337,60.000,2.815,0.003,0.144,0.785,7.16,-1.01,2,0
230618,0.070,-0.099,0.864,-97.776,51.872,-37.993,-0.3587,-0.0466,-0.1455,0.9209,-13.822,10.960,41.235,-13.856,34.619,2.815,0.004,-0.031,0.012,-3.700,60.000,2.815,0.202,-0.084,0.828,7.15,-0.96,2,0
230630,0.072,-0.088,0.841,-96.931,61.947,-32.835,-0.3535,-0.0474,-0.1600,0.9204,-15.453,11.562,40.452,-14.296,34.619,2.815,0.004,-0.031,0.012,3.891,60.000,2.815,0.321,-0.220,0.768,7.13,-0.95,2,0
230660,0.072,-0.091,0.878,-81.784,68.521,-25.724,-0.3466,-0.0508,-0.1810,0.9190,-17.746,12.643,39.343,-14.780,34.619,2.815,0.004,-0.031,0.012,11.607,60.000,2.815,0.467,-0.388,0.388,7.10,-1.20,2,0
230676,0.056,-0.087,1.024,-48.211,69.603,-17.884,-0.3415,-0.0566,-0.1941,0.9179,-19.085,13.674,38.503,-14.868,34.619,2.815,0.004,-0.031,0.012,19.361,60.000,2.815,0.336,-0.500,0.134,7.08,-1.14,2,0
230691,0.024,-0.073,1.248,-20.877,65.272,-11.953,-0.3376,-0.0634,-0.2011,0.9174,-19.693,14.603,37.865,-14.912,34.619,2.639,0.004,-0.031,0.012,23.684,60.000,2.639,0.114,-0.476,-0.055,7.04,-1.21,2,0
230730,-0.027,-0.052,1.679,19.113,22.301,0.200,-0.3329,-0.0762,-0.2030,0.9177,-19.554,15.960,37.107,-14.912,34.135,2.815,0.004,-0.031,0.012,24.255,60.000,2.639,-0.256,0.015,-0.369,6.95,-2.10,2,0
230743,-0.031,-0.055,1.722,30.513,8.232,1.392,-0.3325,-0.0781,-0.1999,0.9184,-19.144,16.041,37.087,-15.440,33.475,2.815,0.004,-0.031,0.012,22.627,60.000,2.815,-0.341,0.127,-0.441,6.92,-2.07,2,0
230771,-0.023,-0.057,1.660,41.899,-10.996,2.295,-0.3327,-0.0792,-0.1889,0.9205,-17.855,15.754,37.250,-15.572,32.243,2.639,0.004,-0.031,0.012,13.265,57.211,2.639,-0.504,0.342,-0.579,6.85,-2.61,2,0
230790,-0.007,-0.062,1.491,29.355,-15.011,1.556,-0.3330,-0.0784,-0.1807,0.9221,-16.939,15.363,37.414,-15.704,31.584,2.639,0.004,-0.031,0.012,8.250,58.479,2.639,-0.594,0.463,-0.540,6.81,-2.48,2,0
230818,0.013,-0.069,1.259,20.904,-14.850,-0.843,-0.3333,-0.0765,-0.1741,0.9234,-16.262,14.911,37.554,-15.704,31.672,2.639,0.004,-0.031,0.012,3.377,58.030,2.639,-0.637,0.561,-0.306,6.76,-2.36,2,0
230832,0.033,-0.069,1.073,9.208,-4.684,-2.760,-0.3332,-0.0750,-0.1707,0.9242,-15.926,14.615,37.596,-15.704,32.243,2.639,0.004,-0.031,0.012,1.304,60.000,2.639,-0.398,0.531,-0.111,6.75,-2.07,2,0
231290,0.007,-0.191,1.748,128.205,-22.979,-19.334,-0.2852,-0.1365,-0.1421,0.9380,-11.559,19.705,31.814,-15.088,31.364,2.287,0.004,-0.031,0.012,-13.476,42.368,2.287,-0.608,0.533,0.296,6.24,-1.98,2,0
231318,-0.005,-0.103,1.882,8.689,61.827,-30.170,-0.2079,-0.1811,-0.1118,0.9547,-8.644,23.096,22.801,-14.340,31.232,2.287,0.004,-0.031,0.012,-28.402,28.390,2.287,-0.193,-0.748,0.121,5.87,-2.08,2,0
231333,-0.028,-0.090,2.036,29.354,37.972,-23.920,-0.2001,-0.1901,-0.1100,0.9548,-8.432,24.015,21.878,-15.264,31.891,2.287,0.004,-0.031,0.012,-33.140,27.599,2.287,-0.379,-0.362,-0.138,5.80,-2.06,2,0
231549,0.053,-0.107,0.908,-31.200,42.356,-26.799,-0.1696,-0.1641,-0.1634,0.9579,-16.083,21.699,16.979,-17.551,29.252,2.287,0.004,-0.031,0.012,-6.223,36.805,2.639,0.294,-0.140,0.704,5.57,-0.88,2,0
231572,0.046,-0.100,0.952,1.047,54.130,-25.494,-0.1632,-0.1706,-0.1683,0.9570,-16.755,22.429,16.004,-17.595,26.437,2.111,0.004,-0.031,0.012,-1.253,14.080,2.111,0.015,-0.325,0.756,5.55,-0.84,2,0
231588,0.037,-0.093,1.032,24.149,58.395,-23.751,-0.1562,-0.1791,-0.1670,0.9569,-16.677,23.262,15.086,-17.595,26.437,2.111,0.004,-0.031,0.012,-4.432,11.619,2.111,-0.187,-0.459,0.688,5.53,-0.86,2,0
231607,0.029,-0.080,1.105,30.961,55.804,-22.430,-0.1504,-0.1866,-0.1637,0.9570,-16.354,23.973,14.368,-18.079,24.985,2.111,0.004,-0.031,0.012,-8.571,3.799,2.111,-0.322,-0.549,0.553,5.50,-1.33,2,0
231630,0.017,-0.064,1.186,22.810,46.421,-21.077,-0.1456,-0.1922,-0.1612,0.9570,-16.109,24.513,13.785,-18.651,23.534,2.111,0.004,-0.031,0.012,-9.442,2.528,2.111,-0.423,-0.616,0.467,5.48,-1.27,2,0
231650,0.001,-0.041,1.302,11.793,25.517,-19.034,-0.1392,-0.1981,-0.1579,0.9573,-15.830,25.041,13.011,-18.739,22.478,2.287,0.004,-0.031,0.012,-14.256,-6.483,2.287,-0.503,-0.389,0.290,5.45,-1.25,2,0
231670,-0.006,-0.042,1.324,-2.485,6.160,-17.716,-0.1357,-0.1987,-0.1574,0.9578,-15.862,25.050,12.582,-18.783,21.950,2.287,0.004,-0.031,0.012,-15.066,-10.914,2.287,-0.228,-0.135,0.192,5.42,-1.56,2,0
231691,-0.004,-0.038,1.285,-13.787,-13.756,-14.576,-0.1332,-0.1956,-0.1585,0.9586,-16.077,24.658,12.290,-18.783,20.674,2.287,0.004,-0.031,0.012,-14.322,-14.415,2.287,0.016,0.091,0.023,5.39,-1.48,2,0
231716,-0.001,-0.033,1.247,-16.987,-21.161,-13.852,-0.1325,-0.1924,-0.1594,0.9592,-16.237,24.294,12.211,-18.783,18.431,2.287,0.004,-0.031,0.012,-13.553,-13.299,2.287,0.129,0.195,-0.090,5.36,-1.41,2,0
231750,-0.008,-0.033,1.261,-43.311,-20.326,-15.726,-0.1310,-0.1775,-0.1692,0.9606,-17.567,22.660,11.982,-19.487,12.009,2.111,0.004,-0.031,0.012,-11.454,-34.638,2.111,0.463,0.074,0.050,5.34,-0.43,2,0
231780,-0.024,-0.040,1.302,-45.219,-8.569,-17.656,-0.1297,-0.1696,-0.1799,0.9602,-18.960,21.860,11.686,-19.003,9.545,2.111,0.004,-0.031,0.012,-1.670,-41.614,2.111,0.604,-0.207,0.298,5.32,-0.47,2,0
231798,-0.036,-0.047,1.309,-28.712,0.088,-17.384,-0.1281,-0.1667,-0.1847,0.9600,-19.595,21.550,11.437,-19.003,8.270,2.111,0.004,-0.031,0.012,2.583,-46.548,2.111,0.564,-0.339,0.415,5.30,-1.19,2,0
231828,-0.058,-0.059,1.384,23.398,8.638,-13.792,-0.1249,-0.1657,-0.1845,0.9607,-19.652,21.371,11.076,-19.003,4.047,2.111,0.004,-0.031,0.012,4.172,-55.493,2.287,0.227,-0.481,0.300,5.27,-1.13,2,0
231847,-0.070,-0.057,1.518,87.607,8.540,-9.256,-0.1203,-0.1672,-0.1718,0.9633,-18.184,21.318,10.790,-19.487,3.959,2.287,0.004,-0.031,0.012,-6.135,-60.000,2.287,-0.037,-0.593,0.020,5.24,-1.14,2,0
232118,0.043,0.031,0.602,64.866,2.157,4.064,-0.0730,-0.0968,-0.0550,0.9911,-5.561,11.536,7.859,-16.848,8.842,2.287,0.004,-0.031,0.012,-60.123,-11.498,2.287,-0.171,-0.337,-0.424,5.17,0.64,2,0
232143,0.049,0.031,0.620,53.558,-10.860,4.723,-0.0728,-0.0941,-0.0369,0.9922,-3.476,11.079,8.052,-14.736,7.082,2.111,0.004,-0.031,0.012,-59.473,-14.459,2.111,-0.400,0.032,-0.583,5.16,-0.13,2,0
232172,0.051,0.025,0.624,43.112,-22.149,3.206,-0.0729,-0.0884,-0.0234,0.9931,-1.959,10.306,8.219,-14.076,7.214,2.111,0.004,-0.031,0.012,-67.955,-11.731,2.111,-0.548,0.271,-0.524,5.15,-0.17,2,0
232190,0.053,0.011,0.592,35.397,-25.010,-0.054,-0.0726,-0.0828,-0.0159,0.9938,-1.135,9.606,8.265,-14.076,7.258,2.111,0.004,-0.031,0.012,-70.226,-9.064,2.111,-0.631,0.404,-0.251,5.14,-0.50,2,0
232213,0.048,0.001,0.518,18.153,-23.993,-3.360,-0.0719,-0.0763,-0.0101,0.9944,-0.529,8.813,8.234,-13.988,7.258,2.111,0.004,-0.031,0.012,-73.488,-6.393,2.111,-0.704,0.523,-0.002,5.13,-0.48,2,0
232233,0.055,-0.009,0.441,2.921,-18.327,-6.744,-0.0711,-0.0718,-0.0086,0.9948,-0.403,8.287,8.152,-13.504,7.258,2.111,0.004,-0.031,0.012,-72.443,-4.000,2.111,-0.485,0.485,0.165,5.13,-0.45,2,0
232260,0.056,-0.014,0.365,-8.209,-3.712,-9.150,-0.0696,-0.0676,-0.0093,0.9952,-0.527,7.809,7.964,-13.504,6.730,2.111,0.004,-0.031,0.012,-72.204,-3.935,2.111,-0.214,0.213,0.317,5.14,-0.31,2,0
232282,0.064,-0.031,0.320,-26.405,18.239,-11.479,-0.0674,-0.0663,-0.0142,0.9954,-1.116,7.696,7.667,-13.372,6.202,2.111,0.004,-0.031,0.012,-69.108,-5.109,2.111,0.085,-0.086,0.486,5.16,0.75,2,0
232303,0.067,-0.030,0.367,-31.084,34.980,-11.601,-0.0651,-0.0693,-0.0215,0.9952,-1.951,8.092,7.348,-13.240,6.906,2.111,0.004,-0.031,0.012,-63.925,-3.666,2.111,0.282,-0.283,0.593,5.17,0.65,2,0
232318,0.067,-0.030,0.367,-31.084,34.980,-11.601,-0.0651,-0.0693,-0.0215,0.9952,-1.951,8.092,7.348,-13.240,6.906,2.111,0.004,-0.031,0.012,-63.925,-3.666,2.111,0.282,-0.283,0.593,5.17,0.65,2,0
232346,0.050,-0.027,0.644,-26.924,42.993,-9.749,-0.0616,-0.0795,-0.0333,0.9944,-3.279,9.332,6.817,-12.757,8.182,2.111,0.004,-0.031,0.012,-53.941,-2.909,2.111,0.196,-0.521,0.462,5.17,0.06,2,0
232370,0.037,-0.024,0.815,-21.537,36.476,-6.716,-0.0604,-0.0837,-0.0372,0.9940,-3.718,9.841,6.632,-12.581,8.138,2.111,0.004,-0.031,0.012,-50.112,-5.240,2.111,-0.023,-0.592,0.242,5.15,-0.18,2,0
232889,0.142,-0.140,1.006,-57.190,56.217,-16.729,-0.0199,-0.0821,-0.0870,0.9926,-9.900,9.581,1.464,-11.745,31.364,2.639,0.004,-0.031,0.012,-10.322,60.000,2.639,-0.013,-0.299,0.819,4.49,-1.55,2,0
233146,0.050,-0.209,1.552,34.959,-4.813,-12.026,-0.0111,-0.1127,-0.1143,0.9870,-13.240,13.008,359.770,-10.645,34.619,2.639,0.004,-0.031,0.012,20.371,60.000,2.815,-0.448,0.554,0.410,4.01,-1.44,2,0
233163,0.074,-0.198,1.361,-17.446,29.957,-23.309,-0.0037,-0.1128,-0.1113,0.9873,-12.983,12.921,358.954,-12.229,31.012,2.639,0.004,-0.031,0.012,5.872,60.000,2.639,0.033,0.037,0.606,3.97,-0.98,2,0
233191,0.090,-0.200,1.294,-25.594,50.159,-24.866,0.0029,-0.1194,-0.1176,0.9858,-13.843,13.580,358.001,-11.041,32.375,2.639,0.004,-0.031,0.012,11.019,60.000,2.639,0.271,-0.218,0.703,3.95,-0.94,2,0
233221,0.093,-0.205,1.312,-21.259,61.932,-24.314,0.0080,-0.1269,-0.1216,0.9844,-14.425,14.356,357.246,-10.469,33.827,2.639,0.004,-0.031,0.012,18.978,60.000,2.639,0.405,-0.361,0.757,3.92,-0.93,2,0
233236,0.095,-0.201,1.333,-31.052,67.516,-25.532,0.0127,-0.1350,-0.1256,0.9828,-15.038,15.199,356.503,-10.469,34.531,2.639,0.004,-0.031,0.012,22.512,60.000,2.639,0.504,-0.467,0.798,3.90,-1.26,2,0
233252,0.094,-0.204,1.329,-31.588,62.725,-26.019,0.0189,-0.1458,-0.1326,0.9802,-16.061,16.310,355.468,-10.557,34.531,2.639,0.004,-0.031,0.012,26.670,60.000,2.639,0.611,-0.508,0.841,3.87,-1.19,2,0
233270,0.085,-0.208,1.330,0.855,56.683,-23.561,0.0238,-0.1529,-0.1350,0.9787,-16.493,17.032,354.729,-11.041,33.475,2.639,0.004,-0.031,0.012,29.648,60.000,2.639,0.458,-0.260,0.804,3.85,-1.13,2,0
233302,0.078,-0.200,1.399,56.275,33.978,-17.317,0.0320,-0.1610,-0.1261,0.9783,-15.672,17.878,353.772,-11.129,32.243,2.815,0.004,-0.031,0.012,24.567,49.907,2.639,0.077,0.070,0.356,3.82,-1.00,2,0
233324,0.073,-0.191,1.489,61.159,16.418,-18.048,0.0369,-0.1625,-0.1167,0.9791,-14.656,18.037,353.344,-11.129,32.727,2.815,0.004,-0.031,0.012,19.023,50.981,2.815,-0.155,0.270,0.300,3.80,-0.96,2,0
233349,0.078,-0.187,1.588,73.798,-6.232,-19.972,0.0449,-0.1593,-0.0995,0.9812,-12.705,17.676,352.777,-10.073,32.859,2.815,0.004,-0.031,0.012,14.764,52.702,2.815,-0.337,0.427,0.443,3.78,-0.98,2,0
233367,0.074,-0.186,1.603,77.621,-9.281,-22.006,0.0495,-0.1559,-0.0893,0.9825,-11.537,17.305,352.474,-10.073,32.859,2.815,0.004,-0.031,0.012,7.427,54.290,2.815,-0.447,0.522,0.536,3.76,-0.94,2,0
233391,0.073,-0.174,1.585,64.057,-3.185,-26.353,0.0574,-0.1506,-0.0736,0.9842,-9.746,16.738,351.883,-10.073,31.672,2.815,0.004,-0.031,0.012,0.639,53.723,2.815,-0.566,0.619,0.636,3.74,-0.89,2,0
233867,0.060,-0.063,1.536,-37.251,55.560,-30.614,0.1825,-0.2202,-0.0570,0.9565,-11.931,23.612,335.899,-12.581,26.041,2.111,0.004,-0.031,0.012,-3.806,10.588,2.111,0.673,-0.697,0.224,3.33,-0.45,2,0
233892,0.051,-0.054,1.592,-34.855,52.885,-27.433,0.1845,-0.2243,-0.0596,0.9550,-12.421,23.985,335.485,-13.724,21.510,2.111,0.004,-0.031,0.012,-3.739,-1.574,2.111,0.705,-0.726,0.106,3.33,-0.43,2,0
234117,0.123,-0.106,0.450,-14.658,-36.268,-31.999,0.2219,-0.1555,-0.0550,0.9610,-10.465,15.935,332.526,-13.372,5.674,2.111,0.004,-0.031,0.012,-15.979,-36.423,2.111,-0.110,0.352,0.666,3.60,3.13,2,0
234146,0.129,-0.105,0.381,-32.352,-27.249,-35.430,0.2254,-0.1511,-0.0599,0.9606,-10.943,15.264,332.118,-12.801,8.842,2.111,0.004,-0.031,0.012,-14.603,-27.671,2.111,0.037,0.173,0.710,3.64,3.13,2,0
234167,0.130,-0.099,0.254,-55.461,-1.234,-38.355,0.2348,-0.1464,-0.0783,0.9577,-13.040,14.106,330.829,-12.933,11.789,2.111,0.004,-0.031,0.012,-0.147,-5.776,2.111,0.330,-0.133,0.798,3.74,2.82,2,0
234191,0.131,-0.091,0.225,-57.150,11.172,-36.426,0.2405,-0.1476,-0.0906,0.9551,-14.553,13.795,329.956,-13.021,8.886,2.111,0.004,-0.031,0.012,6.877,-12.513,2.111,0.464,-0.306,0.839,3.80,2.56,2,0
234218,0.132,-0.082,0.251,-46.800,20.388,-32.819,0.2466,-0.1508,-0.1021,0.9519,-16.053,13.689,329.012,-13.109,8.886,2.111,0.004,-0.031,0.012,13.586,-16.810,2.111,0.579,-0.455,0.709,3.85,2.44,2,0
234236,0.125,-0.081,0.319,-34.806,21.270,-29.333,0.2509,-0.1534,-0.1086,0.9496,-17.024,13.699,328.279,-12.581,8.842,2.111,0.004,-0.031,0.012,22.445,-16.775,2.111,0.656,-0.555,0.421,3.90,2.32,2,0
234258,0.118,-0.068,0.457,-14.567,11.965,-22.277,0.2569,-0.1556,-0.1142,0.9470,-17.750,13.647,327.508,-11.525,8.842,2.111,0.004,-0.031,0.012,33.717,-16.834,2.111,0.557,-0.472,0.093,3.94,1.52,2,0
234279,0.120,-0.063,0.542,1.219,-0.853,-17.823,0.2603,-0.1544,-0.1154,0.9461,-17.882,13.421,327.106,-11.965,8.666,2.111,0.004,-0.031,0.012,34.872,-16.802,2.111,0.293,-0.203,-0.107,3.96,1.45,2,0
234309,0.129,-0.058,0.616,19.126,-18.237,-12.633,0.2646,-0.1478,-0.1135,0.9462,-17.478,12.683,326.794,-13.724,9.194,2.111,0.004,-0.031,0.012,21.070,-12.602,2.111,-0.045,0.112,-0.340,4.00,1.35,2,0
234346,0.142,-0.063,0.589,31.676,-28.820,-9.520,0.2683,-0.1351,-0.1080,0.9477,-16.429,11.423,326.725,-14.912,13.065,2.111,0.004,-0.031,0.012,9.823,1.692,2.111,-0.323,0.370,-0.532,4.03,1.02,2,0
234359,0.140,-0.064,0.542,33.657,-28.999,-8.278,0.2699,-0.1283,-0.1048,0.9485,-15.838,10.770,326.731,-15.440,14.340,2.111,0.004,-0.031,0.012,5.464,10.183,2.111,-0.424,0.464,-0.593,4.05,0.99,2,0
234383,0.139,-0.070,0.469,34.382,-22.711,-8.423,0.2720,-0.1195,-0.1001,0.9496,-15.012,9.934,326.719,-15.484,16.276,2.111,0.004,-0.031,0.012,-1.121,17.243,2.111,-0.538,0.571,-0.521,4.08,1.13,2,0
234407,0.134,-0.079,0.405,24.984,-9.949,-11.468,0.2750,-0.1114,-0.0952,0.9502,-14.199,9.173,326.577,-15.968,17.507,2.111,0.004,-0.031,0.012,-9.347,28.924,2.111,-0.645,0.561,-0.187,4.10,1.07,2,0
234690,0.010,-0.087,1.655,9.821,-6.786,-15.574,0.3274,-0.1755,-0.1242,0.9201,-20.729,13.979,318.259,-1.979,27.933,2.111,0.004,-0.031,0.012,89.666,48.133,2.111,0.756,0.354,-0.226,4.01,-1.58,2,0
234710,0.025,-0.096,1.524,40.029,-11.592,-13.755,0.3317,-0.1683,-0.1184,0.9207,-19.806,13.375,318.023,0.088,25.733,2.111,0.004,-0.031,0.012,90.000,42.707,2.111,0.522,0.513,-0.264,4.01,-0.07,2,0
234734,0.050,-0.103,1.352,59.376,-2.488,-15.283,0.3371,-0.1596,-0.1068,0.9217,-18.193,12.841,317.760,5.806,22.302,2.111,0.004,-0.031,0.012,90.000,32.432,2.111,0.147,0.374,-0.085,4.01,-0.07,2,0
234758,0.068,-0.108,1.225,63.517,13.038,-19.621,0.3428,-0.1537,-0.0943,0.9219,-16.626,12.636,317.350,8.050,22.434,2.111,0.004,-0.031,0.012,90.000,31.325,2.111,-0.100,0.078,0.149,4.01,-0.04,2,0
234788,0.085,-0.108,1.159,62.712,33.005,-26.913,0.3524,-0.1502,-0.0759,0.9206,-14.599,12.887,316.447,2.287,26.877,2.111,0.004,-0.031,0.012,90.000,43.797,2.111,-0.070,-0.220,0.384,4.02,0.17,2,0
234806,0.080,-0.107,1.180,56.693,41.317,-31.090,0.3593,-0.1504,-0.0646,0.9187,-13.477,13.290,315.700,0.176,28.152,2.111,0.004,-0.031,0.012,80.398,50.202,2.111,0.016,-0.362,0.497,4.02,0.16,2,0
234848,0.072,-0.095,1.279,39.977,43.609,-37.608,0.3728,-0.1535,-0.0469,0.9139,-11.922,14.218,314.124,1.584,24.677,2.111,0.004,-0.031,0.012,69.264,36.520,2.111,0.073,-0.557,0.650,4.01,-0.27,2,0
234869,0.050,-0.075,1.387,19.338,28.906,-39.791,0.3840,-0.1562,-0.0379,0.9092,-11.265,14.775,312.748,3.387,23.182,2.111,0.004,-0.031,0.012,77.512,29.344,2.111,0.316,-0.546,0.742,4.01,-0.25,2,0
234900,0.038,-0.066,1.444,9.674,11.720,-39.783,0.3916,-0.1563,-0.0352,0.9061,-11.109,14.816,311.801,3.871,23.886,2.111,0.004,-0.031,0.012,79.614,31.386,2.111,0.452,-0.238,0.793,3.99,-0.32,2,0
234920,0.037,-0.051,1.454,8.482,-10.844,-36.418,0.4013,-0.1522,-0.0349,0.9025,-11.017,14.288,310.674,3.387,24.765,2.111,0.004,-0.031,0.012,76.042,35.839,2.111,0.587,0.067,0.823,3.96,-0.98,2,0
235481,-0.004,-0.061,1.498,12.569,44.381,4.259,0.4749,-0.1078,0.0351,0.8727,-2.416,12.794,302.615,1.760,18.959,2.111,0.004,-0.031,0.012,23.983,22.204,2.111,-0.457,-0.653,-0.311,3.84,-0.93,2,0
235709,0.055,-0.100,1.039,36.183,32.117,-21.891,0.4995,-0.1055,0.0024,0.8599,-5.911,10.594,299.148,6.906,16.584,2.111,0.004,-0.031,0.012,66.733,23.332,2.111,-0.071,-0.223,0.742,3.84,0.68,2,0
235730,0.061,-0.090,1.106,44.134,42.025,-19.826,0.5046,-0.1062,0.0129,0.8567,-4.971,11.242,298.510,14.604,13.416,2.111,0.004,-0.031,0.012,90.000,9.701,2.111,0.209,-0.426,0.502,3.86,0.63,2,0
235748,0.056,-0.083,1.178,47.383,43.136,-17.768,0.5086,-0.1070,0.0233,0.8540,-4.049,11.909,298.023,15.924,12.053,2.111,0.004,-0.031,0.012,90.000,3.200,2.111,0.341,-0.521,0.331,3.87,0.45,2,0
235769,0.053,-0.072,1.234,47.393,39.064,-15.559,0.5113,-0.1072,0.0308,0.8521,-3.352,12.372,297.711,14.692,12.009,2.111,0.004,-0.031,0.012,90.000,-0.128,2.111,0.439,-0.593,0.161,3.87,0.42,2,0
235790,0.048,-0.066,1.313,37.922,26.462,-13.943,0.5145,-0.1067,0.0396,0.8499,-2.493,12.829,297.346,13.065,12.009,2.111,0.004,-0.031,0.012,85.234,-2.745,2.111,0.551,-0.505,-0.030,3.87,0.33,2,0
235807,0.044,-0.069,1.358,35.501,14.825,-14.552,0.5167,-0.1052,0.0443,0.8485,-1.976,12.960,297.099,11.481,11.877,2.111,0.004,-0.031,0.012,74.412,-3.209,2.111,0.522,-0.280,-0.001,3.86,-0.37,2,0
235828,0.051,-0.069,1.378,35.400,-0.681,-14.438,0.5196,-0.1016,0.0486,0.8470,-1.365,12.857,296.794,11.657,9.370,2.111,0.004,-0.031,0.012,68.718,-8.727,2.111,0.309,-0.046,0.123,3.86,-0.35,2,0
235858,0.061,-0.080,1.330,47.795,-20.759,-15.289,0.5239,-0.0918,0.0536,0.8451,-0.330,12.199,296.369,12.713,8.534,2.111,0.004,-0.031,0.012,69.871,-13.381,2.111,0.022,0.212,0.292,3.87,-0.21,2,0
235871,0.074,-0.079,1.270,51.170,-28.179,-16.517,0.5271,-0.0832,0.0567,0.8438,0.463,11.544,296.068,12.713,10.073,2.111,0.004,-0.031,0.012,68.331,-10.699,2.111,-0.165,0.356,0.422,3.89,0.87,2,0
235909,0.085,-0.083,1.122,49.720,-25.948,-20.789,0.5344,-0.0643,0.0628,0.8404,2.146,10.091,295.289,9.677,12.581,2.111,0.004,-0.031,0.012,41.691,8.430,2.111,-0.431,0.561,0.606,3.92,0.78,2,0
235931,0.088,-0.083,1.037,45.966,-15.144,-22.516,0.5392,-0.0543,0.0667,0.8378,3.087,9.380,294.720,5.718,13.328,2.111,0.004,-0.031,0.012,18.290,13.256,2.111,-0.544,0.637,0.685,3.93,0.70,2,0
235951,0.089,-0.076,0.971,32.654,-3.511,-22.950,0.5427,-0.0492,0.0693,0.8356,3.626,9.065,294.280,5.674,11.349,2.111,0.004,-0.031,0.012,11.764,13.016,2.111,-0.620,0.409,0.737,3.94,0.67,2,0
235986,0.093,-0.074,0.915,18.860,7.936,-23.641,0.5453,-0.0475,0.0707,0.8339,3.840,8.991,293.938,4.311,9.721,2.111,0.004,-0.031,0.012,10.632,8.152,2.111,-0.493,0.223,0.772,3.95,0.63,2,0
236259,0.018,-0.103,0.960,-13.773,-26.209,-5.073,0.5563,-0.0721,0.0553,0.8260,0.651,10.403,292.143,0.176,-1.408,2.111,0.004,-0.031,0.012,-3.327,-41.993,2.111,0.245,0.370,0.136,4.17,1.36,2,0
236278,0.016,-0.116,0.888,-12.265,-18.356,-8.202,0.5574,-0.0697,0.0499,0.8258,0.277,9.837,291.991,0.176,-1.408,2.111,0.004,-0.031,0.012,-1.023,-39.642,2.111,0.383,0.119,0.294,4.20,1.29,2,0
236298,0.019,-0.121,0.842,-8.691,-11.562,-10.466,0.5583,-0.0688,0.0470,0.8255,0.048,9.555,291.860,0.176,-1.408,2.111,0.004,-0.031,0.012,0.104,-38.721,2.111,0.441,-0.009,0.375,4.21,1.29,2,0
236309,0.019,-0.130,0.773,1.200,-0.456,-12.168,0.5599,-0.0679,0.0444,0.8246,-0.168,9.304,291.631,0.176,-1.408,2.111,0.004,-0.031,0.012,1.721,-37.522,2.111,0.230,-0.173,0.479,4.24,1.30,2,0
236338,0.022,-0.141,0.716,18.618,12.393,-15.975,0.5627,-0.0674,0.0445,0.8227,-0.158,9.262,291.249,0.176,-1.100,2.111,0.004,-0.031,0.012,2.140,-37.169,2.111,-0.035,-0.351,0.591,4.29,1.82,2,0
236359,0.018,-0.146,0.717,31.978,20.021,-19.584,0.5665,-0.0671,0.0486,0.8199,0.218,9.504,290.737,0.308,-1.056,2.111,0.004,-0.031,0.012,0.726,-36.774,2.111,-0.258,-0.501,0.685,4.32,1.54,2,0
236390,0.015,-0.138,0.755,36.634,17.951,-23.628,0.5707,-0.0661,0.0545,0.8167,0.784,9.800,290.179,0.352,-1.056,2.111,0.004,-0.031,0.012,-1.561,-37.578,2.111,-0.418,-0.609,0.753,4.33,0.52,2,0
236404,0.009,-0.129,0.806,36.474,9.248,-25.326,0.5750,-0.0642,0.0591,0.8135,1.295,9.926,289.601,1.496,-1.100,2.111,0.004,-0.031,0.012,-0.273,-38.370,2.111,-0.534,-0.491,0.802,4.35,0.49,2,0
236422,0.008,-0.117,0.852,31.832,-0.213,-25.640,0.5787,-0.0616,0.0618,0.8108,1.682,9.869,289.113,2.771,-1.232,2.111,0.004,-0.031,0.012,6.253,-38.884,2.111,-0.517,-0.269,0.832,4.36,0.53,2,0
236452,0.005,-0.100,0.918,18.567,-19.296,-24.353,0.5847,-0.0553,0.0624,0.8069,2.089,9.338,288.313,3.167,-1.408,2.111,0.004,-0.031,0.012,6.387,-38.207,2.111,-0.098,0.082,0.871,4.39,1.08,2,0
